Base_normalized;Atrial_Side_normalized
0.40799;0.67091
0.40757;0.80315
0.40741;0.05326
0.40725;0.89055
0.40718;0.18805
0.40681;0.82031
0.40653;0.77001
0.40617;0.087
0.40604;0.84137
0.40598;0.95526
0.40588;0.74602
0.40583;0.68169
0.40579;0.90939
0.40574;0.11418
0.4056;0.93593
0.40555;0.0294
0.40536;0.4584
0.40446;0.95677
0.40427;0.00751
0.40424;0.23969
0.40406;0.70853
0.40359;0.83393
0.40288;0.06065
0.40281;0.86659
0.4028;0.47866
0.4023;0.95337
0.40228;0.2227
0.40221;0.91204
0.40219;0.92334
0.40194;0.71548
0.40185;0.97572
0.40155;0.73572
0.40109;0.03163
0.4004;0.66667
0.39992;0.10723
0.39972;0.82979
0.39967;0.78027
0.39961;0.07063
0.39944;0.9536
0.39918;0.89831
0.39909;0.1522
0.39886;0.97927
0.39884;0.9043
0.39863;0.00673
0.39862;0.9207
0.39853;0.84138
0.39836;0.66702
0.39826;0.69713
0.39817;0.48057
0.39811;0.75234
0.39796;0.54301
0.39768;0.86398
0.39748;0.22351
0.3974;0.29091
0.39735;0.95044
0.3971;0.62
0.39654;0.19437
0.3961;0.98016
0.39603;0.05043
0.39603;0.10761
0.39576;0.93649
0.39525;0.15807
0.39521;0.64427
0.39503;0.56398
0.39503;0.96218
0.39501;0.84023
0.39489;0.81724
0.39441;0.64937
0.39414;0.18502
0.39402;0.0102
0.39389;0.30905
0.39371;0.84895
0.39364;0.82708
0.39356;0.67397
0.39337;0.51398
0.39249;0.98719
0.39215;0.34051
0.39199;0.14761
0.39158;0.20826
0.39109;0.84334
0.39102;0.8925
0.39094;0.96346
0.39075;0.56719
0.39039;0.0086
0.38994;0.05432
0.38984;0.64753
0.38981;0.97776
0.38979;0.94424
0.38978;0.28129
0.38973;0.91566
0.38958;0.60697
0.38958;0.39398
0.38927;0.7649
0.38923;0.09575
0.38895;0.689
0.38853;0.65313
0.3885;0.6668
0.38847;0.72431
0.38835;0.62905
0.38801;0.83347
0.3879;0.61646
0.38789;0.2446
0.38772;0.96002
0.38769;0.18431
0.38742;0.31545
0.38708;0.89908
0.38632;0.79808
0.38613;0.7148
0.38612;0.4101
0.38596;0.97047
0.3856;0.00136
0.38535;0.11273
0.38534;0.98881
0.38529;0.57736
0.38527;0.84188
0.38517;0.18521
0.3851;0.58854
0.38386;0.7589
0.38381;0.27492
0.38372;0.4342
0.38368;0.37163
0.38341;0.66305
0.38337;0.32359
0.38308;0.95916
0.38305;0.547
0.38302;0.04699
0.383;0.07641
0.38287;0.01658
0.3824;0.68135
0.3824;0.59757
0.38233;0.73752
0.38172;0.93902
